Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,250063,GALLERY 37,66 E. Randolph St.,60601,LOOP,Other - Entertainment/Public Assembly,75000,1970,1,,2536827,2158824,,,,62.6,136.4,64.599999999999994,138.5,624,8.300000000000001,41.884528349999997,-87.625510550000001,"(41.884528349999997, -87.625510550000001)"
2015,251884,Ray Elementa-CPS,5631 S KIMBARK AVE,60637,HYDE PARK,K-12 School,115306,1894,1,54,2541732,5892512,,,,73.099999999999994,122.9,78.2,128.80000000000001,824,7.1,41.792318129999998,-87.594403610000001,"(41.792318129999998, -87.594403610000001)"
2015,251461,Washington E-CPS,9130 S UNIVERSITY AVE,60619,BURNSIDE,K-12 School,81500,1917,1,46,2549843,3391559,,,,72.900000000000006,141.9,77.2,147.69999999999999,692,8.5,41.728571359999997,-87.596640190000002,"(41.728571359999997, -87.596640190000002)"
2015,252060,Woodlawn Social Services Center,950 East 61st Street,60637,WOODLAWN,Office,66084,1970,1,70,2550181,,3231478,,,87.5,180,89.9,182,727,11,41.784391589999998,-87.601973560000005,"(41.784391589999998, -87.601973560000005)"
2015,159739,Ella Flagg Young Apartments,4645 N. Sherdian Road,60640,UPTOWN,Multifamily Housing,299019,1968,1,97,2563361,12913800,,,,51.8,72.3,53,73.599999999999994,1201,4,41.966650209999997,-87.654169170000003,"(41.966650209999997, -87.654169170000003)"
2015,251741,Robert Healy-CPS,3010 S PARNELL AVE,60616,BRIDGEPORT,K-12 School,114704,1962,1,73,2583113,4055645,,,,57.9,107.8,60.8,110.9,734,6.4,41.83941849,-87.640760060000005,"(41.83941849, -87.640760060000005)"
2015,251870,Portage Park-CPS,5330 W BERTEAU AVE,60641,PORTAGE PARK,K-12 School,145775,1915,1,94,2599222,2193748,,,,32.9,71.8,33.1,72.099999999999994,639,4.4,41.957378400000003,-87.760980040000007,"(41.957378400000003, -87.760980040000007)"
2015,260129,"Chicago Journeymen Plumbers' Local 130, U.A.",1340 W. Washington Blvd.,60607,NEAR WEST SIDE,Office,51130,1925,1,,2601642,4301560,,,,135,248.1,141.19999999999999,254.6,751,14.7,41.883264089999997,-87.661514920000002,"(41.883264089999997, -87.661514920000002)"
2015,251352,Tams Buildin-CPS,501-05 W 35TH ST,60629,BRIDGEPORT,Office,73600,1990,1,95,2628019,2045065,,,,63.5,141.30000000000001,65.400000000000006,143.30000000000001,637,8.6,41.830807999999998,-87.639876999999998,"(41.830807999999998, -87.639876999999998)"
2015,251676,ClintonDewit-CPS,6110 N Fairfield Ave,60659,WEST RIDGE,K-12 School,136047,1925,1,50,2628442,7441701,,,,74,118.1,75.3,119.5,923,6.8,41.992839310000001,-87.698647930000007,"(41.992839310000001, -87.698647930000007)"
2015,252041,Bookstore,970 East 58th Street,60637,HYDE PARK,Retail Store,50162,1902,1,34,2630564,,2864729,,,109.6,233.4,112.5,235.9,719,14.3,41.789588000000002,-87.602326000000005,"(41.789588000000002, -87.602326000000005)"
2015,121264,Chicago Theological Seminary,1407 East 60th Street,60637,WOODLAWN,College/University,80489,2011,1,,2652030,100690,5411913,1311840,,117.7,202,116.9,201.1,967,12,41.786045999999999,-87.591237000000007,"(41.786045999999999, -87.591237000000007)"
2015,251418,Hitch Elemen-CPS,5625 N Mcvicker Ave,60646,NORWOOD PARK,K-12 School,82050,1926,1,46,2652512,1819613,,,,54.5,124.8,55.1,125.7,630,7.7,41.984090170000002,-87.7788465,"(41.984090170000002, -87.7788465)"
2015,130453,833 West Jackson,833 West Jackson,60607,NEAR WEST SIDE,Office,79197,1930,1,95,2659268,719636,,,,42.7,115,43.5,115.8,573,7.2,41.877739439999999,-87.648744910000005,"(41.877739439999999, -87.648744910000005)"
2015,175727,130 S Jefferson,130 S Jefferson,60661,NEAR WEST SIDE,Office,86179,1893,1,86,2662054,3322851,,,,69.400000000000006,137.5,72.5,140.69999999999999,711,8.300000000000001,41.880140079999997,-87.642623729999997,"(41.880140079999997, -87.642623729999997)"
2015,250072,Lake Parc Place,3939-3983 S. LAKE PARK AVE,60653,OAKLAND,Multifamily Housing,291997,1953,2,73,2667474,26621900,,,,100.3,124.4,103.4,127.8,1950,6.7,41.823920559999998,-87.602687799999998,"(41.823920559999998, -87.602687799999998)"
2015,251665,Hayt Element-CPS,1518 W Granville Ave,60660,EDGEWATER,K-12 School,118800,1906,1,77,2690412,6048830,,,,73.599999999999994,124.6,74.8,125.9,862,7.3,41.994755470000001,-87.668237959999999,"(41.994755470000001, -87.668237959999999)"
2015,251908,Pilsen Comm-CPS,1420 W 17TH ST,60608,LOWER WEST SIDE,K-12 School,81769,1986,1,30,2695564,4447577,,,,87.4,160.6,93.2,169.2,778,9.5,41.859027009999998,-87.662433239999999,"(41.859027009999998, -87.662433239999999)"
2015,251440,Goodlow Elem-CPS,2040 W 62nd St,60636,WEST ENGLEWOOD,K-12 School,67506,1980,1,66,2695674,574180,,,,48.4,134.30000000000001,49.5,136.6,572,8.5,41.781674520000003,-87.675679360000004,"(41.781674520000003, -87.675679360000004)"
2015,137352,901 W Jackson,901 W Jackson,60607,NEAR WEST SIDE,Office,54741,1907,1,61,2707180,2055084,,,,87,194.7,89.7,197.5,653,11.9,41.877685360000001,-87.649915160000006,"(41.877685360000001, -87.649915160000006)"
2015,117535,Parker Eleme-CPS,6800 S Stewart Ave,60621,ENGLEWOOD,K-12 School,279300,1930,1,90,2716229,11312856,,,,50.2,73.099999999999994,53.4,76.400000000000006,1147,4.1,41.770875670000002,-87.632748219999996,"(41.770875670000002, -87.632748219999996)"
2015,251919,223 West Erie,223 West Erie Street,60654,NEAR NORTH SIDE,Office,70000,1890,1,87,2719941,2053408,,,,68.2,152.80000000000001,70.3,154.30000000000001,656,9.4,41.893744660000003,-87.635307870000005,"(41.893744660000003, -87.635307870000005)"
2015,250132,Yards Forman Mills,4520 South Damen Ave.,60609,NEW CITY,Retail Store,52875,1990,1,44,2721698,1885837,,,,87.1,199.1,89.5,200.2,647,12.2,41.809394640000001,-87.675001280000004,"(41.809394640000001, -87.675001280000004)"
2015,252079,UNO Roberto Clemente,2050 Natchez Ave.,60707,BELMONT CRAGIN,K-12 School,56240,2012,1,77,2726659,2427547,,,,91.6,197.6,92.7,198.6,677,12,41.917629099999999,-87.787743449999994,"(41.917629099999999, -87.787743449999994)"
2015,250019,Calumet Park,9801 South Avenue G,60617,EAST SIDE,Other - Recreation,57888,1924,1,,2741218,268096,,,,52,153.6,52,153.6,565,9.800000000000001,41.713380880000003,-87.527913040000001,"(41.713380880000003, -87.527913040000001)"
2015,252092,Pullman Park,10808-10830 S. Doty Avenue W,60626,PULLMAN,Retail Store,66735,2013,2,,2743625,336648267,,,,5085.7,5425.9,5085.7,5425.9,18432,276.2,41.692961320000002,-87.600581509999998,"(41.692961320000002, -87.600581509999998)"
2015,251898,Durkin Park-CPS,8445 S Kolin Ave,60625,ASHBURN,K-12 School,79722,1961,1,16,2758418,3868159,,,,83.1,159.6,83.9,160.4,760,9.5,41.739371849999998,-87.730039230000003,"(41.739371849999998, -87.730039230000003)"
2015,252056,Rosenwald Hall and Walker Museum,1115-25 East 58th Street,60637,HYDE PARK,Office,102569,1893,2,,2758979,,4208528,,,67.900000000000006,133.80000000000001,69.3,135.4,834,8.1,41.78900616,-87.598654920000001,"(41.78900616, -87.598654920000001)"
2015,251736,Foreman High-CPS,3235 N Leclaire Ave,60641,PORTAGE PARK,K-12 School,234393,1928,1,88,2763655,14410673,,,,73.3,101.6,74.599999999999994,103.1,1321,5.6,41.939182719999998,-87.753613270000002,"(41.939182719999998, -87.753613270000002)"
2015,251953,Bobs Roberts,920 E. 59th St.,60637,HYDE PARK,Laboratory,76871,1930,1,,2769533,,4907340,,,99.9,189.9,103.1,193.9,882,11.5,41.789582000000003,-87.603272000000004,"(41.789582000000003, -87.603272000000004)"
2015,251686,James N Thor-CPS,8914 S Buffalo Ave,60617,SOUTH CHICAGO,K-12 School,135638,1860,1,59,2773918,7659854,,,,76.900000000000006,123.5,83.3,131.1,964,7.1,41.733003279999998,-87.544832150000005,"(41.733003279999998, -87.544832150000005)"
2015,251866,Chicago Bulls College Prep,2040 W Adams,60612,NEAR WEST SIDE,K-12 School,115289,1905,1,86,2786486,5049233,,,,68,121.9,72.3,126.4,828,7.2,41.879093349999998,-87.678419469999994,"(41.879093349999998, -87.678419469999994)"
2015,260132,Q11970,2401 W Grace,60618,NORTH CENTER,Office,93084,2007,1,95,2807890,1890522,,,,50.5,116,52,117.7,665,7.1,41.950035479999997,-87.688779420000003,"(41.950035479999997, -87.688779420000003)"
2015,251558,Nathanael Gr-CPS,3525 S. Honroe,60609,MCKINLEY PARK,K-12 School,82455,1990,1,61,2818072,2959134,,,,70.099999999999994,145,72.7,147.80000000000001,723,8.800000000000001,41.829700870000003,-87.671239080000007,"(41.829700870000003, -87.671239080000007)"
2015,251964,114 South Racine,114 South Racine Avenue,60607,NEAR WEST SIDE,Office,94925,1920,1,88,2830983,2630399,,,,57.5,122.7,59.4,124.1,709,7.5,41.8796246,-87.65748447,"(41.8796246, -87.65748447)"
2015,172124,1165 N Clark,1165 N. Clark St,60610,NEAR NORTH SIDE,Office,97357,1980,1,97,2844236,,,,,29.2,91.7,29.2,91.7,571,5.9,41.903639519999999,-87.631037149999997,"(41.903639519999999, -87.631037149999997)"
2015,251925,Peter V. Byrne Hall,2219 N. Kenmore ,60614,LINCOLN PARK,College/University,77485,1968,1,,2864749,8017233,,,,140.4,224.7,148.9,233.8,1001,12.9,41.922072999999997,-87.654664999999994,"(41.922072999999997, -87.654664999999994)"
2015,251367,Norwood Park-CPS,5900 N Nina Ave,60631,NORWOOD PARK,K-12 School,56330,1916,1,24,2865197,1778477,,,,82.4,192.9,83,193,670,11.9,41.989250730000002,-87.802664070000006,"(41.989250730000002, -87.802664070000006)"
2015,172253,Gateway Chicago West,3828 W Taylor St. ,60624,WEST GARFIELD PARK,Residential Care Facility,51288,1993,1,,2877053,4967100,,,,152.9,277.8,157.30000000000001,280.89999999999998,842,16.399999999999999,41.86924827,-87.721605510000003,"(41.86924827, -87.721605510000003)"
2015,251417,Chalmers-CPS,2745 W Roosevelt Rd,60608,NORTH LAWNDALE,K-12 School,68184,1963,1,10,2890483,3211470,,,,89.5,182.6,92.9,186.2,751,11,41.86604466,-87.695468210000001,"(41.86604466, -87.695468210000001)"
2015,251339,University Hall,2345 N. Clifton Ave.,60614,LINCOLN PARK,College/University,85705,1986,1,,2891281,3847362,,,,78.599999999999994,153.1,81,154.5,785,9.199999999999999,41.924819679999999,-87.656896439999997,"(41.924819679999999, -87.656896439999997)"
2015,251511,Brighton Par-CPS,3825 S Washtenaw Ave,60632,BRIGHTON PARK,K-12 School,80730,1919,1,33,2914204,4749159,,,,94.9,175.1,99.2,179.6,838,10.4,41.823693779999999,-87.691863519999998,"(41.823693779999999, -87.691863519999998)"
2015,250044,Garvey Elementary-CPS,10309 S Morgan St,60643,WASHINGTON HEIGHTS,K-12 School,55354,1973,1,36,2916719,,,,,52.7,165.5,54.2,170.1,586,10.6,41.706602240000002,-87.647064110000002,"(41.706602240000002, -87.647064110000002)"
2015,251761,Whitney-CPS,2815 S KOMENSKY AVE,60623,SOUTH LAWNDALE,K-12 School,108653,1905,1,46,2919624,7539062,,,,96.3,157.19999999999999,102.4,164.1,987,9.1,41.840056859999997,-87.725335020000003,"(41.840056859999997, -87.725335020000003)"
2015,103789,De La Salle Institute,3434 South Michigan Ave,60616,DOUGLAS,K-12 School,165000,1954,1,73,2920502,8615291,,,,69.900000000000006,110.4,73.7,114.4,1044,6.3,41.832219000000002,-87.623316000000003,"(41.832219000000002, -87.623316000000003)"
2015,251489,Stowe-CPS,3444 W WABANSIA AVE,60647,HUMBOLDT PARK,K-12 School,133900,1990,1,60,2921180,6354665,,,,69.3,118.3,73.7,123.9,924,6.9,41.91251827,-87.713138939999993,"(41.91251827, -87.713138939999993)"
2015,166787,St. Peter's Church,110 W Madison St,60602,LOOP,Worship Facility,68779,1900,1,1,2921493,5258684,,,,118.9,213.7,123.6,217.5,866,12.6,41.882327109999999,-87.631491789999998,"(41.882327109999999, -87.631491789999998)"
2015,175817,BENCHMARK ID #175817,1450 N Cicero Ave,60651,AUSTIN,Other - Mall,87000,1980,1,,2934573,2444445,,,,61.8,135.4,,,719,8.300000000000001,41.90734776,-87.746088090000001,"(41.90734776, -87.746088090000001)"
2015,251723,James Shield-CPS,2611 W 48th St,60632,BRIGHTON PARK,K-12 School,95265,2012,1,67,2940117,3091825,,,,63.3,131,66,133.80000000000001,755,7.9,41.806552000000003,-87.689786999999995,"(41.806552000000003, -87.689786999999995)"
2015,251409,Dewey Academ-CPS,5401 S Union Ave,60609,NEW CITY,K-12 School,86191,1896,1,32,2942119,4020024,,,,80.8,156.19999999999999,85.8,163.69999999999999,805,9.300000000000001,41.796083000000003,-87.642718000000002,"(41.796083000000003, -87.642718000000002)"
2015,251760,Walsh John-CPS,2031 S PEORIA ST,60608,LOWER WEST SIDE,K-12 School,73288,1992,1,40,2943964,2992579,,,,81,169,83.8,171.8,750,10.199999999999999,41.854377960000001,-87.647842679999997,"(41.854377960000001, -87.647842679999997)"
2015,251720,Lafayette El-CPS,2714 W Augusta Blvd,60622,WEST TOWN,K-12 School,197400,1893,1,79,2945592,9444270,,,,62.8,97.1,65.900000000000006,100.4,1093,5.5,41.89953285,-87.695018869999998,"(41.89953285, -87.695018869999998)"
2015,252061,Chapin Hall,1313 East 60th street,60637,WOODLAWN,College/University,65745,1938,1,,2955483,,7097828,,,152.9,271,158.9,277.2,1065,16.2,41.785696799999997,-87.593903470000001,"(41.785696799999997, -87.593903470000001)"
2015,173632,The Chicago Building,7 West Madison Street,60603,LOOP,Residence Hall/Dormitory,104965,1904,1,,2960920,5419214,,1272696,,92,154.9,95.1,158.30000000000001,977,9.300000000000001,41.882013149999999,-87.628219220000005,"(41.882013149999999, -87.628219220000005)"
2015,102336,Institute of Cultural Affairs - Greenrise,4750 N Sheridan Road,60640-7528,UPTOWN,Office,182250,1921,1,93,2966444,8463068,,,,62.7,99.9,65.599999999999994,102.2,1046,5.7,41.968656269999997,-87.655245960000002,"(41.968656269999997, -87.655245960000002)"
2015,252048,Levi Hall,5801 S. Ellis Avenue,60637,HYDE PARK,Office,90125,1949,1,50,2985818,,7248499,2023680,,136,223.2,138.5,226.5,1188,13.2,41.789582019999997,-87.600927740000003,"(41.789582019999997, -87.600927740000003)"
2015,251690,ChicagoMltry-CPS,3533 S Giles Ave,60653,DOUGLAS,K-12 School,121900,1999,1,82,2986479,4458700,,,,61.1,115.3,64,118.4,837,6.9,41.830332319999997,-87.618970540000007,"(41.830332319999997, -87.618970540000007)"
2015,135113,57 63 W Grand Ave,57-63 W. Grand Ave.,60654,NEAR NORTH SIDE,Office,78868,1912,1,64,2986626,5452600,,,,107,191.5,110.5,195.2,890,11.3,41.89159257,-87.630401070000005,"(41.89159257, -87.630401070000005)"
2015,162430,Providence St Mel School,119 S. Central Park Blvd,60624,EAST GARFIELD PARK,K-12 School,187689,1929,1,83,2987454,7657008,,,,56.7,92.8,60.1,96.4,1007,5.4,41.878835379999998,-87.715547999999998,"(41.878835379999998, -87.715547999999998)"
2015,251759,Swift Specia-CPS,5900 N WINTHROP AVE,60660,EDGEWATER,K-12 School,109399,1997,1,47,2995884,6306220,,,,85,146.5,86.3,147.9,937,8.6,41.989204800000003,-87.658617090000007,"(41.989204800000003, -87.658617090000007)"
2015,251438,Stockton Spe-CPS,4420 N BEACON ST,60640,UPTOWN,K-12 School,112070,1924,1,67,3006829,4172435,,,,64.099999999999994,123.3,67.099999999999994,127,826,7.4,41.962303859999999,-87.664159260000005,"(41.962303859999999, -87.664159260000005)"
2015,252086,Palmer House Office Center - Thor Equities,27 E Monroe St,60603,LOOP,Office,61100,1913,1,19,3007681,,4568873,1267308,,144.69999999999999,265.3,144.30000000000001,265,974,15.9,41.880632040000002,-87.626490849999996,"(41.880632040000002, -87.626490849999996)"
2015,251286,101 Grand,101 W. Grand Ave.,60654,NEAR NORTH SIDE,Office,61971,1872,1,35,3009988,6043800,,,,146.1,254.9,148,259,926,14.9,41.891595000000002,-87.631231,"(41.891595000000002, -87.631231)"
2015,251347,Evergreen Ac-CPS,3537 S Paulina St,60609,MCKINLEY PARK,K-12 School,50060,1907,1,28,3027515,2369671,,,,107.8,239.6,111.3,243.3,734,14.7,41.82903314,-87.667571089999996,"(41.82903314, -87.667571089999996)"
2015,125013,West Chatham Plaza,122 - 160 W. 79th,60620,GREATER GRAND CROSSING,Strip Mall,68200,1986,1,,3031641,4198392,,,,106,204.2,106,204.2,832,12.2,41.751956130000003,-87.628563299999996,"(41.751956130000003, -87.628563299999996)"
2015,158841,Sullivan Hig-CPS,6631 N BOSWORTH AVE,60626,ROGERS PARK,K-12 School,218067,1928,1,66,3032061,16412316,,,,89.2,122.7,90.9,124.5,1481,6.8,42.00281107,-87.668934969999995,"(42.00281107, -87.668934969999995)"
2015,252053,Kent Chemical Laboratory,1020-24 East 58th Street,60637,HYDE PARK,Laboratory,59841,1894,1,,3034181,,9193621,5029800,,288.39999999999998,428.1,289.39999999999998,430.2,1485,24.8,41.789620999999997,-87.597784000000004,"(41.789620999999997, -87.597784000000004)"
2015,175867,Six Corners Plaza,3970-3982 Milwaukee Avenue,60641,PORTAGE PARK,Strip Mall,80596,1966,1,,3036946,,,,,37.700000000000003,118.3,37.700000000000003,118.3,610,7.6,41.952900999999997,-87.746533999999997,"(41.952900999999997, -87.746533999999997)"
2015,251707,Herzl-CPS,3711 W Douglas Blvd,60623,NORTH LAWNDALE,K-12 School,151436,1916,1,95,3040816,,,,,20.100000000000001,63.1,20.100000000000001,63.1,611,4,41.862336999999997,-87.718190000000007,"(41.862336999999997, -87.718190000000007)"
2015,251643,West Park Ac-CPS,1425 N TRIPP AVE,60651,HUMBOLDT PARK,K-12 School,81350,1996,1,19,3055733,3669314,,,,82.7,165.3,86,168.4,809,9.9,41.906866430000001,-87.732174729999997,"(41.906866430000001, -87.732174729999997)"
2015,251372,Logandale Sc-CPS,3212 W George St,60618,AVONDALE,K-12 School,138900,1992,1,52,3059100,7937824,,,,79.2,129.19999999999999,83.7,133.9,1036,7.5,41.934269999999998,-87.708010239999993,"(41.934269999999998, -87.708010239999993)"
2015,237722,(IL527) - The Darien,3100 N. Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,325953,1950,1,78,3061960,21305970,,,,74.8,98.1,78.099999999999994,101.7,1747,5.4,41.938040469999997,-87.638075130000004,"(41.938040469999997, -87.638075130000004)"
2015,161305,Ninos Heroes-CPS,8344 S Commercial Ave,60617,SOUTH CHICAGO,K-12 School,73518,1981,1,21,3063299,2947376,,,,81.8,172.9,86.2,177.6,772,10.5,41.744168799999997,-87.553043790000004,"(41.744168799999997, -87.553043790000004)"
2015,156557,542 S Dearborn,542 S Dearborn,60605,LOOP,Office,85227,1890,1,74,3080346,5050294,,,,95.4,175.7,99.4,179,887,10.4,41.874760109999997,-87.629484610000006,"(41.874760109999997, -87.629484610000006)"
2015,251550,Coles Model-CPS,8441 S Yates Blvd,60617,SOUTH CHICAGO,K-12 School,94614,1992,1,69,3092009,2641220,,,,60.6,131.9,65.599999999999994,140.1,762,8,41.741480729999999,-87.56566918,"(41.741480729999999, -87.56566918)"
2015,251600,Mozart-CPS,2200 N Hamlin Ave,60647,LOGAN SQUARE,K-12 School,92365,1910,1,51,3093015,4241992,,,,79.400000000000006,153.4,82.9,157,847,9.199999999999999,41.921328219999999,-87.722443389999995,"(41.921328219999999, -87.722443389999995)"
2015,172900,Victory Centre of Galewood,2370 N Newcastle Ave,60607,MONTCLARE,Senior Care Community,78317,2009,1,30,3101597,3053200,,,,78.599999999999994,165.3,80.900000000000006,167.7,785,10,41.92313292,-87.797098239999997,"(41.92313292, -87.797098239999997)"
2015,175450,Goodman Theatre,56-60 W. Randolph St.,60601,LOOP,Office,50913,2000,1,,3104606,8508000,,,,228.1,366.9,232.7,371.8,1076,21.1,41.884481579999999,-87.629730230000007,"(41.884481579999999, -87.629730230000007)"
2015,251595,Nixon-CPS,2121 N Keeler Ave,60639,HERMOSA,K-12 School,130113,1902,1,51,3133879,8589140,,,,90.1,144.9,95.4,150.5,1086,8.300000000000001,41.919520650000003,-87.731180530000003,"(41.919520650000003, -87.731180530000003)"
2015,250071,Cabrini Rowhouses,900 N. HUDSON,60610,NEAR NORTH SIDE,Multifamily Housing,744162,1943,1,100,3144445,669325,,,,5.1,14.2,5.2,14.3,667,0.9,41.89867941,-87.640222730000005,"(41.89867941, -87.640222730000005)"
2015,251905,FunstonFred-CPS,2010 N Central Park Ave,60647,LOGAN SQUARE,K-12 School,107729,1896,1,47,3150297,4623847,,,,72.2,136.9,76.3,141.19999999999999,879,8.199999999999999,41.917748660000001,-87.717126769999993,"(41.917748660000001, -87.717126769999993)"
2015,251228,444 North Wells Street,444 North Wells Street,60654,NEAR NORTH SIDE,Office,73332,1903,1,92,3164927,,,,,43.2,135.5,43.7,137.30000000000001,636,8.699999999999999,41.890538939999999,-87.634067799999997,"(41.890538939999999, -87.634067799999997)"
2015,250058,MARTIN LUTHER KING COMMUNITY CENTER,4314 S. Cottage Grove Ave.,60653,GRAND BOULEVARD,Other - Entertainment/Public Assembly,56687,1970,1,,3166466,3082778,,,,110.2,232.5,114.5,237,800,14.1,41.816341219999998,-87.606748170000003,"(41.816341219999998, -87.606748170000003)"
2015,251965,Lake Meadows Shopping Center - (LA Fitness - Building 2),3455 S King Dr,60616,DOUGLAS,Fitness Center/Health Club/Gym,60303,2008,1,,3177715,782222,,,,65.7,179.1,66.8,180.3,680,11.3,41.83150912,-87.61643436,"(41.83150912, -87.61643436)"
2015,251459,Casals Eleme-CPS,3501 W Potomac Ave,60651,HUMBOLDT PARK,K-12 School,66550,1988,1,22,3194659,3084113,,,,94.3,199.4,97.3,200.9,806,12.1,41.904190079999999,-87.714125449999997,"(41.904190079999999, -87.714125449999997)"
2015,252076,UNO Officer Donald J. Marquez,2916 W. 47th St. ,60632,BRIGHTON PARK,K-12 School,58150,2007,1,79,3195169,979810,,,,71.8,190.2,73.7,193.2,694,11.9,41.808562770000002,-87.697186070000001,"(41.808562770000002, -87.697186070000001)"
