Portfolio Manager ID,Property Name,Postal Code,Primary Property Type - EPA Calculated,Property Floor Area (Buildings and Parking) (ftÂ²),Year Built,Number of Buildings,Philadelphia Building ID,Electricity Use - Grid Purchase and Generated from Onsite Renewable Systems (kBtu),Natural Gas Use (kBtu),Fuel Oil #2 Use (kBtu),District Steam Use (kBtu),ENERGY STAR Score,Site EUI (kBtu/ftÂ²),Source EUI (kBtu/ftÂ²),Water Use (All Water Sources) (kgal),Total GHG Emissions (MtCO2e),Notes,Location 1
4096234,Pride Capital LLC,19137,Self-Storage Facility,150988,1920,1,884212501,593928.9,"702,794.80",Not Available,Not Available,Not Available,8.1,16.3,317.8,116.8,,"5400 eadom st.
(40.010473, -75.066585)"
3697846,Cambridge Hanover 3250 S. 76th,19153,Non-Refrigerated Warehouse,247447,1990,1,884167500,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,60.2,Not Available,,"3250 S. 76th St.
(39.901452, -75.23143)"
3330979,Spruance,19149,K-12 School,102143,1950,1,786304600,1378906.2,"5,863,634.80",Not Available,Not Available,81,70.9,102.7,743.9,496,,"6401 HORROCKS ST
(40.037914, -75.072979)"
3505831,Independence Blue Cross,19103,Office,1011239,1988,1,883034200,57201395.2,"22,826,100.60",Not Available,Not Available,77,95,241.6,15001.6,8869.7,,"1901 Market Street
(32.71153, -117.146502)"
3751437,"Charles Jacquin et Cie., Inc.",19125,Manufacturing/Industrial Plant,200000,1970,5,884104340,4079769.3,Not Available,Not Available,Not Available,Not Available,20.4,64.1,1949.4,546.1,,"2633 Trenton Ave.
(39.984212, -75.121341)"
3663168,1528 Walnut,19102,Office,206625,1927,1,883041500,9751168.4,Not Available,Not Available,"7,217,456.40",81,82.1,190.2,2037.7,1784.6,,"1528 Walnut Street
(34.113728, -93.067468)"
4471836,"Urban Outfitters, Inc. - Building #017, 018",19112,Office,116802,1916,1,N/A,18150134,"12,153,509.70",Not Available,Not Available,1,259.4,597.2,Not Available,3075.2,,"1620 Kitty Hawk Ave
(39.889724, -75.18023)"
4125760,3600 Grays Ferry Ave (FedEx Express),19146,Not Available,Not Available,2001,1,884122536,2547919.9,"3,956,692.30",Not Available,Not Available,Not Available,59.1,110.5,225.2,551.2,,"3600 Grays Ferry Avenue
(39.940247, -75.201387)"
3891321,Miller Building,19123,Office,80000,1956,1,883009101,3953276.3,"1,794,082.30",Not Available,Not Available,71,71.8,178.7,687.7,624.5,,"441 n 5th st
(33.25511, -84.26026)"
3330866,Wright,19132,K-12 School,82000,1905,1,784615800,1814952.3,"2,573,939.30",Not Available,Not Available,46,53.5,102.5,915.1,379.7,,"2700 W DAUPHIN ST
(39.9906, -75.176968)"
4142231,Independence Charter School,19146,K-12 School,56000,1909,1,782671300,2031607.8,"40,033.00",Not Available,Not Available,87,41.2,127.7,0.9,274.1,,"1600 Lombard Street
(37.800916, -122.428016)"
3637785,Chest Pac Associates,19102,Office,182472,1924,1,883324600,20163841.8,Not Available,Not Available,Not Available,40,110.5,347,2707.2,2699.2,,"111 South 15th Street
(36.332818, -94.139121)"
3643298,Bluemle Life Science Building,19107,Laboratory,287286,1991,1,771015010,53442394.8,"16,621.20",Not Available,"43,312,349.20",Not Available,336.8,765.6,12511.9,10030.9,,"951 Locust Street
(40.05411, -85.541316)"
3877086,11600 Caroline Rd.,19154,Non-Refrigerated Warehouse,100000,1974,1,884269500,1248317.7,"991,817.80",Not Available,Not Available,66,22.4,49.6,861.8,219.8,,"11600 Caroline Rd.
(40.096316, -75.005304)"
1485471,150-CIRA CENTRE,19104,Office,778607,2006,1,883062300,70749116.6,Not Available,Not Available,Not Available,77,90.8,285,16236.1,9470.9,,"2929 ARCH STREET
(39.95698, -75.181842)"
3696624,"9250 Ashton Road, Inc.",19114,Non-Refrigerated Warehouse,289713,1966,1,884226510,1449685.4,"3,825,379.40",Not Available,Not Available,98,18.2,29.6,28,397.2,,"9250 Ashton Rd.
(40.065354, -75.01977)"
3762536,"14,14A-Daskalakis Athletic Center / Recreation Center",19104,Other - Recreation,265093,1976,2,774530510,15325056,"2,530,510.10",Not Available,"9,958,701.70",Not Available,104.9,236.7,2777.6,2847.1,,"3301 Market Street
(36.305841, -94.188087)"
3635022,Kawin LLC,19134,Strip Mall,52261,1983,2,882059600,178266,Not Available,Not Available,Not Available,Not Available,3.4,10.7,2.9,23.9,,"3501 Cedar Street
(39.992057, -75.09825)"
3330891,Ludlow,19122,K-12 School,70230,1927,1,781497200,739559.5,"5,552,544.90",Not Available,Not Available,21,89.6,116.1,1381.2,393.9,,"500 W MASTER ST
(39.972632, -75.144461)"
3736473,12th and Walnut,19102,Parking,233571,1979,1,883408500,3081335.6,Not Available,Not Available,Not Available,Not Available,188,590.4,4111.5,412.5,,"1201 Walnut Street
(33.163884, -86.270414)"
3790469,LT02181 - 4050 S. 26th Street,19145,Office,52782,2011,1,788003050,3249174.2,"463,040.60",Not Available,Not Available,54,70.1,201.8,181.6,459.5,,"4050 S. 26th Street
(39.898362, -75.193043)"
3789968,"Measy Clyde & Etal, Paul Shcaly",19114,Other,139425,1951,1,884259100,1755856.1,Not Available,"10,137,618.10",Not Available,Not Available,85.3,113,133.4,987.4,,"9119 Frankford Ave
(33.512391, -101.939593)"
3877243,St. Monica Sr. School,19145,Other - Education,53616,1971,1,773200000,1093626.2,"2,466,229.60",Not Available,Not Available,Not Available,66.4,112.3,939.3,277.4,,"2500 S 16th st
(35.359681, -94.417092)"
3774260,615 Chestnut Street,19106,Office,383918,1981,1,883010310,23010886.3,"1,907,044.20",Not Available,Not Available,89,55.9,166.5,6621.4,3181.7,,"615 Chestnut Street
(33.628568, -85.838904)"
3330868,Douglas F,19121,K-12 School,109651,1940,1,784321800,2090551.8,"8,328,573.80",Not Available,Not Available,25,95,139.6,1678.5,722.2,,"2118 W NORRIS ST
(39.984797, -75.169229)"
3958035,Powerback Rehabilitation,19146,Outpatient Rehabilitation/Physical Therapy,103240,1818,1,881436700,6237780.9,"4,086,083.40",Not Available,Not Available,Not Available,100,231.3,9734.8,1052.1,,"1526 Lombard Street
(28.015955, -80.717605)"
3330846,Overbrook HS,19131,K-12 School,323316,1926,1,783258200,2621124,"616,559.80","20,835,791.70",Not Available,93,74.5,92.5,1427.7,1929.8,,"5898 LANCASTER AVE
(47.788139, -116.70709)"
3591160,American Red Cross - Humanitarian Services,19103,Office,80679,1972,1,883324100,3533648,205.2,Not Available,"2,403,745.20",68,78.6,185.3,990.4,632.6,,"2221 Chestnut St.
(34.015086, -86.036943)"
3885144,Philadelphia-Southampton Road RC,19154,Office,135162,1975,1,786503420,4308281.2,"5,621,450.30",Not Available,Not Available,54,73.5,143.8,1293.7,875.3,,"2700 Southampton Road
(27.628599, -81.547385)"
1750739,"1525 LOCUST STREET, Site # 603090",19102,Office,108000,1990,1,883045400,8243538.7,Not Available,Not Available,Not Available,50,76.3,239.7,1386.9,1103.5,,"1525 LOCUST ST
(37.687894, -121.780783)"
2704868,Southern Depot,19145,Other - Public Services,217000,1924,1,773628000,10330171.2,"38,103,387.70",-,Not Available,Not Available,223.2,333.8,8479.9,3406.7,,"1900 Johnston Street
(31.978201, -102.082623)"
3885006,DUMed-Queen Lane Campus,19129,College/University,262839,1988,1,774010200,31319055.1,"25,810,279.60",Not Available,Not Available,Not Available,217.4,477.3,9259.5,5563.5,,"2900 Queen Lane
(40.019795, -75.18136)"
3641814,Edison Building,19107,Office,244109,1930,1,771021000,12152923,513,Not Available,"9,611,700.00",57,89.2,203.7,3415.6,2265.1,,"130 South 9th Street
(36.62734, -119.681247)"
3330965,Taylor,19140,K-12 School,56600,1908,1,785405400,1081808.7,"81,619.20","3,492,228.10",Not Available,61,82.3,123.8,690.9,408.3,,"3698 NORTH RANDOLPH ST
(38.920756, -77.121655)"
3683713,Wolf Investment Corp. #7,19136,Other,170000,1956,1,884260000,1674844.3,"2,135,136.80",Not Available,Not Available,Not Available,22.4,44.1,1723.7,337.6,,"8701 TORRESDALE AVE
(40.044556, -75.008647)"
1973738,Jewish Federation,19103,Office,120943,1913,1,772636525,5185636.1,Not Available,Not Available,"4,157,964.80",76,77.3,176,1760.6,970.3,,"2100 Arch Street
(34.848459, -114.619092)"
3330948,Juniata Park,19124,K-12 School,102300,2007,1,884460970,4131874,"5,338,593.00",Not Available,Not Available,9,92.6,181.6,2007.2,836.7,,"801 E HUNTING PARK AVE
(40.011956, -75.111233)"
3830390,Salvation Army Kroc Center,19129,Other,130620,2010,1,776293510,12446030.9,"16,715,254.10",Not Available,Not Available,Not Available,223.3,433.6,3155.3,2553.9,,"4200 Wissahickon Ave
(40.011489, -75.168097)"
3892824,1196 Adams Ave,19124,Non-Refrigerated Warehouse,68632,1850,1,884641200,257008.6,"113,475.60",Not Available,Not Available,90,5.4,13.5,151.4,40.4,,"1196 Adams Ave
(40.015549, -75.093662)"
1339876,3535 Market,19104,Medical Office,494608,1973,1,883073000,24238714.9,Not Available,Not Available,"7,327,272.80",84,63.8,171.7,5447.6,3731.3,,"3535 Market Street
(32.71148, -117.117149)"
1946616,Loews Philadelphia Hotel,19107,Hotel,735000,1932,1,883705320,38014900.4,"5,607,699.80",Not Available,"20,797,624.00",43,99.1,231.2,24332,6767.7,"In 2014, the Loews Philadelphia Hotel maintained consistent energy usage trends despite a significant increase in heating degree days during the winter months as well as a 15% increase in meals served from 2013 to 2014. The Loews Team works actively to further energy reduction at the property.","1200 Market Street
(37.778473, -122.415073)"
3966762,275 Geiger Rd.,19006,Non-Refrigerated Warehouse,77500,1984,1,884228000,1203141.8,"2,633,490.90",Not Available,Not Available,47,49.5,84.4,1212.1,300.9,,"275 Geiger Rd.
(40.294581, -75.750796)"
3877200,Philadelphia PA FP,19153,Hotel,88000,1980,1,883742500,5471899.5,"4,211,375.10",Not Available,Not Available,47,108.9,242.9,6231.7,956.2,,"4101 Island Ave
(39.891255, -75.234511)"
3892833,6701 Callowhill St,19151,K-12 School,56321,1950,1,774084000,1177857.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,,"6701 Callowhill St
(39.96993, -75.254219)"
3958050,10195 Northeast Ave.,19116,Non-Refrigerated Warehouse,50000,1969,1,884239600,387158.6,"1,531,580.60",Not Available,Not Available,67,38.4,56.5,33.3,133.2,,"10195 Northeast Ave.
(40.105695, -75.023006)"
3820092,One South Broad,19107,Office,526472,1932,1,883318500,29946100.4,Not Available,Not Available,"15,341,213.00",55,86,213.7,3723.3,5027.4,,"1 South Broad Street
(33.56757, -83.89866)"
3751718,Hilton Garden Inn Center City,19107,Hotel,172000,2000,1,883705201,9237580.6,"5,039,240.60",Not Available,Not Available,58,83,199.4,7648.5,1504.3,,"1100 Arch Street
(40.119686, -75.33476)"
3962326,castor,19124,Retail Store,60000,1945,1,882120009,922604.8,"1,125,624.60",Not Available,Not Available,Not Available,34.1,68,56.1,183.3,,"1509 e erie ave
(40.005798, -75.098072)"
3965451,BELL BUILDING & GARAGE (Bldg 253000 Garage 84469),19122,College/University,421938,1990,1,777634500,54562929.8,Not Available,Not Available,"18,827,468.90",Not Available,345.2,702.6,26756,10826.6,,"1121 W. MONTGOMERY AVENUE
(40.013479, -75.266844)"
3938855,1518 Walnut Street,19102,Office,103560,1929,1,883334010,3885647,"3,769.30",Not Available,"5,238,073.00",80,88.1,178.7,1640.8,868.2,,"1518 Walnut Street
(34.113712, -93.06642)"
3330959,Lawton,19135,K-12 School,79856,1973,1,786033600,4261482.2,"152,901.00",Not Available,Not Available,35,55.3,169.6,678.4,578.6,,"6100 JACKSON ST
(34.566675, -86.167477)"
3820182,Moore College of Art and Design Wilson Hall,19103,College/University,63000,1963,2,772688010,3723515.6,Not Available,Not Available,"8,990,596.60",Not Available,201.8,357.3,1587,1095.4,,"1916 Race Street
(35.814022, -90.684274)"
3790272,Caring Heart Rehabilition and Nursing Center,19119,Senior Care Community,140000,1955,1,881447300,7640713.4,"8,620,761.70",Not Available,Not Available,35,116.2,236,8475.1,1480.7,,"6445 Germantown Ave
(40.047906, -75.183229)"
3569992,2709 N. BROAD STREET,19132,Other,60000,1923,1,882286600,97314.6,Not Available,Not Available,Not Available,Not Available,1.6,5.1,287.4,13,,"2709 N. BROAD STREET
(32.43734, -87.024452)"
4092246,Pathmark Store 6532,19146,Supermarket/Grocery Store,56549,1988,1,882051606,10014025.5,"3,167,600.20",Not Available,Not Available,65,233.1,614.9,2123,1508.8,,"3001 Grays Ferry Avenue
(39.939165, -75.193272)"
3330947,Wagner,19126,K-12 School,81589,1929,1,785097400,1400803.8,"284,522.10","8,949,714.60",Not Available,13,130.3,168.4,699.6,866.8,,"1701 CHELTEN AVE
(40.051184, -75.147006)"
3983897,1810 LIACOURAS WALK,19122,College/University,74630,2000,1,777509000,2824825.5,Not Available,Not Available,"7,464,589.60",Not Available,169.8,271.1,1085.5,999.4,,"1810 Liacouras Walk
(39.980207, -75.156218)"
1750728,"1735 MARKET STREET - OFFICE, Site # 602850",19103,Office,1503469,1990,1,883053525,87816008.8,"242,546.40",Not Available,"517,704.30",Not Available,62.7,195.7,18996,11802.8,,"1735 MARKET ST OFC
(30.344946, -81.650921)"
3884965,Headhouse Retail,19107,Other,107000,1990,2,883705100,17762677.5,Not Available,Not Available,"12,537,133.20",Not Available,111.7,261.3,115.4,3210.3,,"1131 Market Street
(30.336946, -81.651779)"
3643201,Jefferson Alumni Hall,19107,Laboratory,455711,1968,1,771016500,81118389.3,"355,611.60",Not Available,"69,649,600.60",Not Available,331.6,743.6,28900.2,15502.5,,"1020 Locust Street
(34.359544, -92.812029)"
3642349,Curtis Building,19107,Office,136566,1928,1,771020000,5779951.9,"5,643.00",Not Available,"6,266,111.90",37,149.5,249.4,4029,1631.1,,"1015 Walnut Street
(35.598625, -91.276661)"
3589770,Elkin,19134,K-12 School,53200,1973,1,786010800,2626978,"1,883.90","3,449,724.80",Not Available,21,114.3,220.6,975.6,607.8,,"3199 D ST
(34.108874, -117.766929)"
3859682,Sloane Honda,19115,Parking,190638,1957,3,882174600,6540036.3,"3,556,731.40",Not Available,Not Available,Not Available,158.9,381.9,574.1,1064.4,,"9903 Bustleton Avenue
(40.096851, -75.030519)"
3330742,Saul CTE,19128,K-12 School,104018,1980,1,784190100,2785891.9,"1,426,358.00","2,912,904.30",Not Available,67,68.5,126.8,1425.6,664.9,,"7100 HENRY AVE
(28.072129, -80.671173)"
3959476,Shriners Hospital for Children,19140,Other - Specialty Hospital,172340,1997,1,777533101,17203553.1,"566,535.20",Not Available,"19,494,161.30",Not Available,216.2,453,7959.3,3627.4,,"3551 North Broad St.
(41.462939, -96.497492)"
3330877,Stoddart-Fleisher,19123,K-12 School,108393,1926,1,781646000,1604068.9,"1,052,583.20","12,559,793.50",Not Available,2,140.4,173.7,1300.6,1202.7,,"540 N 13TH ST
(36.338603, -94.134556)"
3782254,Pier 84,19148,Non-Refrigerated Warehouse,540000,1919,2,884463825,2343365.4,Not Available,Not Available,Not Available,Not Available,4.3,13.6,392.6,313.7,,"2401 south columbus boulevard
(39.916813, -75.138393)"
3875956,Kingsbury - 10385 Drummond Rd,19154,Manufacturing/Industrial Plant,120350,1980,1,884285000,8673170.9,"4,491,511.20",Not Available,Not Available,Not Available,109.4,265.5,435.8,1399.6,,"10385 Drummond Road
(40.083244, -74.995754)"
3880929,9501 Pavillion,19114,Medical Office,68776,1989,1,883088901,1102819.5,"485,490.40",Not Available,Not Available,100,23.1,57.8,1942.1,173.4,,"9501 Roosevelt Blvd
(40.080784, -75.028389)"
3490893,Rush,19154,K-12 School,173550,1980,1,786249200,8319640,"7,794,712.70","2,408,790.00",Not Available,4,106.7,211.7,1962.9,1706.5,,"11901 Knights Rd
(40.085034, -74.973242)"
3954556,Hilton Philadelphia-Homewood Suites,19131,Hotel,258000,2000,2,883753000,12372386.3,"13,212,125.10",Not Available,Not Available,50,99.2,204.3,16620.8,2358,,"4200 City Avenue
(40.005012, -75.218313)"
3762580,71-URBN Center,19104,College/University,162000,2008,1,774688700,11637229.9,"2,119,274.80",Not Available,Not Available,Not Available,84.9,239.3,1324.1,1670.4,,"3501 Market Street
(38.593288, -90.134615)"
3330819,Franklin Learning Center,19130,K-12 School,150000,1909,1,782640200,2168706.8,"253,224.30",Not Available,"12,127,988.50",39,97,144.4,855.6,1109,,"616 N 15TH ST
(37.354202, -121.884613)"
4134811,Diamond Green,19122,Multifamily Housing,129330,2012,1,881147275,5606148,"2,141,282.60",Not Available,Not Available,58,59.9,153.5,7252.4,864.2,,"1000 Diamond St
(37.749429, -122.436149)"
3876067,centralized comprehensive human services,19102,Medical Office,106218,1896,1,883023400,3868610.9,Not Available,Not Available,"3,270,165.80",64,67.2,151.4,2280.2,735,,"112 north Broad St
(33.795117, -83.713254)"
3849558,TRL 31st Street,19104,Laboratory,125000,2004,1,773717100,37033882.1,"202,244.40",Not Available,"37,668,905.00",Not Available,599.2,1294.5,7046.9,7469.5,,"125 S. 31st Street
(39.581595, -74.223951)"
3330758,Baldi,19115,K-12 School,185113,1974,1,786546800,5863586.8,"579,447.40","3,712,545.10",Not Available,76,54.9,123,1510.1,1091.2,,"8801 VERREE RD
(40.093539, -75.052112)"
3876647,Waste Management of PA - Phila MRF & Forge,19136,Other,206027,1920,4,884253000,20487180,Not Available,Not Available,Not Available,Not Available,80,251.3,124.1,2742.5,,"5245 Bleigh Ave
(40.02453, -75.026327)"
3767050,Select Holdings LLC,19132,Manufacturing/Industrial Plant,69049,1970,1,884066000,511800,"430,560.90",Not Available,Not Available,Not Available,13.6,29.8,42.3,91.4,,"1800 W. Indiana Ave.
(39.999453, -75.160684)"
3679494,Medical Tower Building,19103,Office,95000,1930,1,883051000,6437386.3,"442,847.00",Not Available,Not Available,68,72.4,217.7,2792.7,885.3,,"255 South 17th Street
(41.909571, -88.334725)"
3583473,Mitchell,19143,K-12 School,90000,1915,1,786264650,1448777.2,"6,783,500.10",Not Available,Not Available,13,91.5,129.7,2314.2,554.2,,"5500 KINGSESSING AVE
(39.937186, -75.223734)"
3642562,Scott Memorial Library,19107,Library,111970,1976,1,771019000,14836037.9,Not Available,Not Available,"3,997,512.10",Not Available,168.2,459,4186.1,2251.5,,"1020 Walnut Street
(34.01153, -86.018039)"
3707291,Pennsylvania School for the Deaf,19144,K-12 School,83271,1984,7,775530500,2932631.7,"4,482,196.90",Not Available,Not Available,32,89,167.1,1370.1,630.6,,"100 W School House Lane
(40.032717, -75.174403)"
3989968,Temple,19122,Self-Storage Facility,56873,2007,1,884571850,661446.2,"256,345.00",Not Available,Not Available,Not Available,16.1,41.3,53.9,102.2,,"1221 N. Broad Street
(39.294379, -89.88163)"
3814517,Leatex Chemical Co.,19133,Distribution Center,53050,1884,1,884340820,73680.5,"93,524.60",Not Available,Not Available,99,3.2,6.2,72.3,14.8,,"2722 N. Hancock St.
(39.992166, -75.1336)"
3950682,Richmond Mills LP,19134,Other,111570,1905,1,884843500,2838991.8,"8,978,187.20",Not Available,Not Available,Not Available,105.9,164.4,Not Available,856.9,,"2100 E Willard St
(40.185662, -85.363391)"
3951080,jal associates inc,19134,Distribution Center,102000,1920,1,884094300,250915.1,"2,473,378.00",Not Available,Not Available,89,26.7,33.2,270.8,165,,"2216 e allegheny ave
(39.990569, -75.108172)"
3679905,Med Arts,19120,Office,110000,1930,1,883332000,8233555.2,"231,995.40",Not Available,Not Available,58,77,237.2,5465.1,1114.5,,"1601 Walnut Street
(34.247117, -86.205382)"
3892150,CubeSmart - Callowhill Street,19123,Self-Storage Facility,97639,1999,1,884028510,1962279.8,"1,289,225.10",Not Available,Not Available,Not Available,22.8,52.6,49.5,331.2,,"501 Callowhill Street
(40.37648, -75.288608)"
3679686,1800 JFK,19103,Office,248000,1983,1,883056100,2154556.2,Not Available,Not Available,Not Available,100,8.7,27.3,3078.9,288.4,,"1800 John F. Kennedy Boulevard
(40.76662, -74.042016)"
3877707,Calvary Chapel of Phila.,19116,K-12 School,144000,1956,1,778253500,7781008,Not Available,Not Available,Not Available,21,54,169.7,2586.5,1041.6,,"13500 Philmont Av.
(40.130619, -75.016527)"
3330796,McMichael,19104,K-12 School,100000,1916,1,783631400,1475719.3,"172,823.80","6,059,993.90",Not Available,16,77.1,109.4,942.6,656.4,,"3543 FAIRMOUNT AVE
(32.742916, -117.100985)"
3330914,King HS,19138,K-12 School,370000,1972,1,784421900,16607544.9,"21,991,188.90",Not Available,Not Available,24,104.3,203.3,9792.7,3391.2,,"6100 STENTON AVE
(40.057654, -75.162143)"
3959332,Kenneth Bushnell,19144,Manufacturing/Industrial Plant,60000,1900,1,884245510,487127.8,Not Available,Not Available,Not Available,Not Available,8.1,25.5,133,65.2,,"519 E. Chelten Ave
(40.042157, -75.168231)"
